index,_check,checking_peer,state,time
3601,1801,bmcfarland,Start,00:10:00
3602,1801,bmcfarland,Failure,00:43:00
3603,1802,alee,Start,00:16:00
3604,1802,alee,Success,00:49:00
3605,1803,lmackey,Start,00:25:00
3606,1803,lmackey,Failure,01:24:00
3607,1804,ghickey,Start,00:04:00
3608,1804,ghickey,Success,00:45:00
3609,1805,gwade,Start,00:11:00
3610,1805,gwade,Failure,00:27:00
3611,1806,mmullen,Start,00:03:00
3612,1806,mmullen,Failure,00:42:00
3613,1807,jclay,Start,00:09:00
3614,1807,jclay,Success,00:55:00
3615,1808,cfry,Start,00:03:00
3616,1808,cfry,Success,00:42:00
3617,1809,kclayton,Start,00:11:00
3618,1809,kclayton,Failure,00:44:00
3619,1810,awest,Start,00:07:00
3620,1810,awest,Failure,01:00:00
3621,1811,bmcfarland,Start,00:08:00
3622,1811,bmcfarland,Success,01:01:00
3623,1812,fdonovan,Start,00:08:00
3624,1812,fdonovan,Success,00:47:00
3625,1813,bleonard,Start,00:09:00
3626,1813,bleonard,Success,00:37:00
3627,1814,alee,Start,00:11:00
3628,1814,alee,Failure,00:51:00
3629,1815,abarnes,Start,00:07:00
3630,1815,abarnes,Success,00:26:00
3631,1816,mgarner,Start,00:14:00
3632,1816,mgarner,Success,01:01:00
3633,1817,wcary,Start,00:09:00
3634,1817,wcary,Success,00:49:00
3635,1818,lmackey,Start,00:06:00
3636,1818,lmackey,Success,00:20:00
3637,1819,amccormick,Start,00:13:00
3638,1819,amccormick,Failure,00:52:00
3639,1820,rlarson,Start,00:09:00
3640,1820,rlarson,Success,00:49:00
3641,1821,abowers,Start,00:02:00
3642,1821,abowers,Success,01:01:00
3643,1822,cmurphy,Start,00:08:00
3644,1822,cmurphy,Failure,00:26:00
3645,1823,hbethann,Start,00:07:00
3646,1823,hbethann,Success,00:18:00
3647,1824,aclay,Start,00:02:00
3648,1824,aclay,Failure,00:07:00
3649,1825,bleonard,Start,00:06:00
3650,1825,bleonard,Success,00:17:00
3651,1826,gwade,Start,00:09:00
3652,1826,gwade,Success,01:05:00
3653,1827,alee,Start,00:15:00
3654,1827,alee,Failure,01:13:00
3655,1828,gwade,Start,00:01:00
3656,1828,gwade,Success,00:14:00
3657,1829,senglish,Start,00:05:00
3658,1829,senglish,Success,00:45:00
3659,1830,senglish,Start,00:08:00
3660,1830,senglish,Success,00:29:00
3661,1831,ahill,Start,00:09:00
3662,1831,ahill,Failure,01:07:00
3663,1832,ahill,Start,00:04:00
3664,1832,ahill,Success,01:00:00
3665,1833,bmelanie,Start,00:09:00
3666,1833,bmelanie,Success,01:05:00
3667,1834,kclayton,Start,00:05:00
3668,1834,kclayton,Failure,00:27:00
3669,1835,wcary,Start,00:02:00
3670,1835,wcary,Failure,00:16:00
3671,1836,dwaller,Start,00:03:00
3672,1836,dwaller,Success,00:53:00
3673,1837,cgamble,Start,00:07:00
3674,1837,cgamble,Failure,00:52:00
3675,1838,fhiedi,Start,00:08:00
3676,1838,fhiedi,Failure,00:14:00
3677,1839,jwagoner,Start,00:02:00
3678,1839,jwagoner,Success,00:48:00
3679,1840,jwagoner,Start,00:06:00
3680,1840,jwagoner,Success,00:16:00
3681,1841,bcameron,Start,00:03:00
3682,1841,bcameron,Failure,00:21:00
3683,1842,abarnes,Start,00:08:00
3684,1842,abarnes,Success,00:16:00
3685,1843,rlarson,Start,00:04:00
3686,1843,rlarson,Success,00:35:00
3687,1844,wcary,Start,00:02:00
3688,1844,wcary,Success,00:48:00
3689,1845,gwade,Start,00:11:00
3690,1845,gwade,Success,00:53:00
3691,1846,fkaiser,Start,00:17:00
3692,1846,fkaiser,Success,00:27:00
3693,1847,bleonard,Start,00:03:00
3694,1847,bleonard,Success,00:46:00
3695,1848,rlarson,Start,00:01:00
3696,1848,rlarson,Failure,00:24:00
3697,1849,abowers,Start,00:06:00
3698,1849,abowers,Success,00:20:00
3699,1850,gwade,Start,00:14:00
3700,1850,gwade,Success,00:41:00
3701,1851,ctrevino,Start,00:06:00
3702,1851,ctrevino,Success,00:25:00
3703,1852,senglish,Start,00:06:00
3704,1852,senglish,Failure,01:02:00
3705,1853,bcameron,Start,00:07:00
3706,1853,bcameron,Failure,00:28:00
3707,1854,mgarner,Start,00:05:00
3708,1854,mgarner,Failure,00:51:00
3709,1855,cmurphy,Start,00:08:00
3710,1855,cmurphy,Failure,00:41:00
3711,1856,jgallegos,Start,00:04:00
3712,1856,jgallegos,Success,00:39:00
3713,1857,mpierce,Start,00:09:00
3714,1857,mpierce,Failure,00:53:00
3715,1858,aclay,Start,00:01:00
3716,1858,aclay,Success,00:08:00
3717,1859,ymoses,Start,00:09:00
3718,1859,ymoses,Failure,01:01:00
3719,1860,jwagoner,Start,00:01:00
3720,1860,jwagoner,Failure,00:42:00
3721,1861,rhurst,Start,00:01:00
3722,1861,rhurst,Success,00:06:00
3723,1862,abarker,Start,00:09:00
3724,1862,abarker,Success,00:56:00
3725,1863,bcameron,Start,00:08:00
3726,1863,bcameron,Failure,00:25:00
3727,1864,bleonard,Start,00:17:00
3728,1864,bleonard,Failure,00:58:00
3729,1865,gwade,Start,00:09:00
3730,1865,gwade,Success,00:48:00
3731,1866,gwade,Start,00:06:00
3732,1866,gwade,Failure,00:51:00
3733,1867,gmcpherson,Start,00:09:00
3734,1867,gmcpherson,Success,00:37:00
3735,1868,gwade,Start,00:14:00
3736,1868,gwade,Success,00:23:00
3737,1869,mfuentes,Start,00:23:00
3738,1869,mfuentes,Failure,00:46:00
3739,1870,awest,Start,00:03:00
3740,1870,awest,Success,00:33:00
3741,1871,gwade,Start,00:08:00
3742,1871,gwade,Failure,00:40:00
3743,1872,jwagoner,Start,00:06:00
3744,1872,jwagoner,Success,00:22:00
3745,1873,gmcpherson,Start,00:02:00
3746,1873,gmcpherson,Failure,00:55:00
3747,1874,alee,Start,00:06:00
3748,1874,alee,Success,00:33:00
3749,1875,jwagoner,Start,00:15:00
3750,1875,jwagoner,Failure,00:40:00
3751,1876,mgarner,Start,00:02:00
3752,1876,mgarner,Failure,00:44:00
3753,1877,mmullen,Start,00:10:00
3754,1877,mmullen,Success,00:55:00
3755,1878,jclay,Start,00:02:00
3756,1878,jclay,Success,00:56:00
3757,1879,amccormick,Start,00:04:00
3758,1879,amccormick,Failure,00:09:00
3759,1880,ghickey,Start,00:01:00
3760,1880,ghickey,Success,00:48:00
3761,1881,amccormick,Start,00:04:00
3762,1881,amccormick,Success,00:27:00
3763,1882,fhiedi,Start,00:04:00
3764,1882,fhiedi,Success,00:51:00
3765,1883,hbethann,Start,00:12:00
3766,1883,hbethann,Failure,01:08:00
3767,1884,wcary,Start,00:07:00
3768,1884,wcary,Success,00:12:00
3769,1885,abarnes,Start,00:07:00
3770,1885,abarnes,Failure,00:34:00
3771,1886,fdonovan,Start,00:16:00
3772,1886,fdonovan,Failure,00:40:00
3773,1887,mgarner,Start,00:02:00
3774,1887,mgarner,Success,00:50:00
3775,1888,kclayton,Start,00:05:00
3776,1888,kclayton,Success,00:25:00
3777,1889,bmcfarland,Start,00:06:00
3778,1889,bmcfarland,Success,00:51:00
3779,1890,rmcfarland,Start,00:04:00
3780,1890,rmcfarland,Failure,00:27:00
3781,1891,ghickey,Start,00:05:00
3782,1891,ghickey,Failure,00:35:00
3783,1892,ctrevino,Start,00:09:00
3784,1892,ctrevino,Failure,00:21:00
