id	peer	_date	_time	state
2250	mfuentes	2022-03-17	03:06:00	2
2251	mfuentes	2022-03-17	03:10:00	1
2252	mfuentes	2022-03-17	03:36:00	2
2253	mfuentes	2022-03-24	17:25:00	1
2254	mfuentes	2022-03-24	17:57:00	2
2255	mfuentes	2022-03-24	18:14:00	1
2256	mfuentes	2022-03-24	18:35:00	2
2257	mfuentes	2022-03-30	13:21:00	1
2258	mfuentes	2022-03-30	14:02:00	2
2259	mfuentes	2022-04-01	10:35:00	1
2260	mfuentes	2022-04-01	11:12:00	2
2261	mfuentes	2022-04-01	11:36:00	1
2262	mfuentes	2022-04-01	12:12:00	2
2263	mfuentes	2022-04-09	03:03:00	1
2264	mfuentes	2022-04-09	03:34:00	2
2265	mfuentes	2022-04-09	04:01:00	1
2266	mfuentes	2022-04-09	04:45:00	2
2267	mfuentes	2022-04-09	05:06:00	1
2268	mfuentes	2022-04-09	06:01:00	2
2269	mfuentes	2022-04-10	16:35:00	1
2270	mfuentes	2022-04-10	17:05:00	2
2271	mfuentes	2022-04-17	11:19:00	1
2272	mfuentes	2022-04-17	12:08:00	2
2273	mfuentes	2022-04-21	16:05:00	1
2274	mfuentes	2022-04-21	16:35:00	2
2275	mfuentes	2022-04-27	13:38:00	1
2276	mfuentes	2022-04-27	14:12:00	2
2277	mfuentes	2022-04-27	14:31:00	1
2278	mfuentes	2022-04-27	15:01:00	2
2279	mfuentes	2022-04-30	03:14:00	1
2280	mfuentes	2022-04-30	03:36:00	2
2281	mfuentes	2022-04-30	03:58:00	1
2282	mfuentes	2022-04-30	04:47:00	2
2283	mfuentes	2022-04-30	04:48:00	1
2284	mfuentes	2022-04-30	05:29:00	2
2285	mfuentes	2022-05-13	17:51:00	1
2286	mfuentes	2022-05-13	18:31:00	2
2287	mfuentes	2022-05-13	18:37:00	1
2288	mfuentes	2022-05-13	19:04:00	2
2289	mfuentes	2022-05-13	19:09:00	1
2290	mfuentes	2022-05-13	19:54:00	2
2291	mfuentes	2022-05-20	14:33:00	1
2292	mfuentes	2022-05-20	15:03:00	2
2293	mfuentes	2022-05-20	15:08:00	1
2294	mfuentes	2022-05-20	15:46:00	2
2295	mfuentes	2022-05-27	19:30:00	1
2296	mfuentes	2022-05-27	20:23:00	2
2297	mfuentes	2022-05-30	06:39:00	1
2298	mfuentes	2022-05-30	07:00:00	2
2299	mfuentes	2022-05-30	07:26:00	1
2300	mfuentes	2022-05-30	08:21:00	2
2301	mfuentes	2022-05-30	08:27:00	1
2302	mfuentes	2022-05-30	08:59:00	2
2303	mfuentes	2022-06-06	10:12:00	1
2304	mfuentes	2022-06-06	10:33:00	2
2305	mfuentes	2022-06-06	10:53:00	1
2306	mfuentes	2022-06-06	11:35:00	2
2307	mfuentes	2022-06-10	08:29:00	1
2308	mfuentes	2022-06-10	08:55:00	2
2309	mfuentes	2022-06-10	09:14:00	1
2310	mfuentes	2022-06-10	09:54:00	2
2311	mfuentes	2022-06-10	10:03:00	1
2312	mfuentes	2022-06-10	10:47:00	2
2313	mfuentes	2022-06-20	05:54:00	1
2314	mfuentes	2022-06-20	06:39:00	2
2315	mfuentes	2022-06-20	06:54:00	1
2316	mfuentes	2022-06-20	07:41:00	2
2317	mfuentes	2022-06-21	00:28:00	1
2318	mfuentes	2022-06-21	00:54:00	2
2319	mfuentes	2022-06-21	01:00:00	1
2320	mfuentes	2022-06-21	01:51:00	2
2321	mfuentes	2022-06-30	13:23:00	1
2322	mfuentes	2022-06-30	13:49:00	2
2323	mfuentes	2022-07-11	01:39:00	1
2324	mfuentes	2022-07-11	02:37:00	2
2325	mfuentes	2022-07-11	02:50:00	1
2326	mfuentes	2022-07-11	03:35:00	2
2327	mfuentes	2022-07-11	03:50:00	1
2328	mfuentes	2022-07-11	04:16:00	2
2329	mfuentes	2022-07-13	10:29:00	1
2330	mfuentes	2022-07-13	11:04:00	2
2331	mfuentes	2022-07-13	11:08:00	1
2332	mfuentes	2022-07-13	11:47:00	2
2333	mfuentes	2022-07-13	11:49:00	1
2334	mfuentes	2022-07-13	12:24:00	2
2335	mfuentes	2022-07-21	16:39:00	1
2336	mfuentes	2022-07-21	17:19:00	2
2337	mfuentes	2022-07-21	17:28:00	1
2338	mfuentes	2022-07-21	17:48:00	2
2339	mfuentes	2022-07-29	12:08:00	1
2340	mfuentes	2022-07-29	12:28:00	2
2341	mfuentes	2022-07-29	12:39:00	1
2342	mfuentes	2022-07-29	13:00:00	2
2343	mfuentes	2022-07-29	13:16:00	1
2344	mfuentes	2022-07-29	14:07:00	2
2345	mfuentes	2022-08-01	13:01:00	1
2346	mfuentes	2022-08-01	13:31:00	2
2347	mfuentes	2022-08-05	18:56:00	1
2348	mfuentes	2022-08-05	19:45:00	2
2349	mfuentes	2022-08-05	20:04:00	1
2350	mfuentes	2022-08-05	20:54:00	2
2351	mfuentes	2022-08-10	09:55:00	1
2352	mfuentes	2022-08-10	10:21:00	2
2353	mfuentes	2022-08-18	14:04:00	1
2354	mfuentes	2022-08-18	15:01:00	2
2355	mfuentes	2022-08-18	15:11:00	1
2356	mfuentes	2022-08-18	15:50:00	2
2357	mfuentes	2022-08-18	15:53:00	1
2358	mfuentes	2022-08-18	16:29:00	2
2359	mfuentes	2022-08-21	07:47:00	1
2360	mfuentes	2022-08-21	08:10:00	2
2361	mfuentes	2022-08-21	08:20:00	1
2362	mfuentes	2022-08-21	09:03:00	2
2363	mfuentes	2022-09-02	16:09:00	1
2364	mfuentes	2022-09-02	16:39:00	2
2365	mfuentes	2022-09-02	16:45:00	1
2366	mfuentes	2022-09-02	17:11:00	2
2367	mfuentes	2022-09-02	17:20:00	1
2368	mfuentes	2022-09-02	17:55:00	2
2369	mfuentes	2022-09-06	06:51:00	1
2370	mfuentes	2022-09-06	07:24:00	2
2371	mfuentes	2022-09-06	07:26:00	1
2372	mfuentes	2022-09-06	08:23:00	2
2373	mfuentes	2022-09-12	02:18:00	1
2374	mfuentes	2022-09-12	02:51:00	2
2375	mfuentes	2022-09-12	03:19:00	1
2376	mfuentes	2022-09-12	04:00:00	2
2377	mfuentes	2022-09-12	04:24:00	1
2378	mfuentes	2022-09-12	05:07:00	2
2379	mfuentes	2022-09-17	10:47:00	1
2380	mfuentes	2022-09-17	11:36:00	2
2381	mfuentes	2022-10-04	02:36:00	1
2382	mfuentes	2022-10-04	03:04:00	2
2383	mfuentes	2022-10-04	03:10:00	1
2384	mfuentes	2022-10-04	04:00:00	2
2385	mfuentes	2022-10-15	10:11:00	1
2386	mfuentes	2022-10-15	10:38:00	2
2387	mfuentes	2022-10-15	10:45:00	1
2388	mfuentes	2022-10-15	11:05:00	2
2389	mfuentes	2022-10-16	17:09:00	1
2390	mfuentes	2022-10-16	18:04:00	2
2391	mfuentes	2022-10-16	18:22:00	1
2392	mfuentes	2022-10-16	18:57:00	2
2393	mfuentes	2022-10-16	18:58:00	1
2394	mfuentes	2022-10-16	19:21:00	2
2395	mfuentes	2022-10-21	14:50:00	1
2396	mfuentes	2022-10-21	15:13:00	2
2397	mfuentes	2022-10-21	15:25:00	1
2398	mfuentes	2022-10-21	15:48:00	2
2399	mfuentes	2022-10-21	16:13:00	1
2400	mfuentes	2022-10-21	16:59:00	2
2401	mfuentes	2022-10-22	19:57:00	1
2402	mfuentes	2022-10-22	20:32:00	2
2403	mfuentes	2022-10-22	20:40:00	1
2404	mfuentes	2022-10-22	21:14:00	2
2405	mfuentes	2022-11-01	04:35:00	1
2406	mfuentes	2022-11-01	05:24:00	2
2407	mfuentes	2022-11-01	05:30:00	1
2408	mfuentes	2022-11-01	06:19:00	2
2409	mfuentes	2022-11-01	06:28:00	1
2410	mfuentes	2022-11-01	07:18:00	2
2411	mfuentes	2022-11-07	06:19:00	1
2412	mfuentes	2022-11-07	06:57:00	2
2413	mfuentes	2022-11-07	07:21:00	1
2414	mfuentes	2022-11-07	08:14:00	2
2415	mfuentes	2022-11-07	08:33:00	1
2416	mfuentes	2022-11-07	08:58:00	2
2417	mfuentes	2022-11-13	02:40:00	1
2418	mfuentes	2022-11-13	03:12:00	2
2419	mfuentes	2022-11-13	03:32:00	1
2420	mfuentes	2022-11-13	04:07:00	2
2421	mfuentes	2022-11-13	04:20:00	1
2422	mfuentes	2022-11-13	05:01:00	2
2423	mfuentes	2022-11-16	09:18:00	1
2424	mfuentes	2022-11-16	10:02:00	2
2425	mfuentes	2022-11-16	10:27:00	1
2426	mfuentes	2022-11-16	11:09:00	2
2427	mfuentes	2022-11-19	07:41:00	1
2428	mfuentes	2022-11-19	08:11:00	2
2429	mfuentes	2022-11-19	08:12:00	1
2430	mfuentes	2022-11-19	08:35:00	2
2431	mfuentes	2022-11-19	08:49:00	1
2432	mfuentes	2022-11-19	09:34:00	2
2433	mfuentes	2022-12-14	09:52:00	1
2434	mfuentes	2022-12-14	10:43:00	2
2435	mfuentes	2022-12-14	11:01:00	1
2436	mfuentes	2022-12-14	12:00:00	2
2437	mfuentes	2022-12-24	15:17:00	1
2438	mfuentes	2022-12-24	16:11:00	2
2439	mfuentes	2022-12-24	16:23:00	1
2440	mfuentes	2022-12-24	16:45:00	2
2441	mfuentes	2022-12-28	20:03:00	1
2442	mfuentes	2022-12-28	20:40:00	2
2443	mfuentes	2022-12-28	20:47:00	1
2444	mfuentes	2022-12-28	21:23:00	2
2445	mfuentes	2022-12-29	05:15:00	1
2446	mfuentes	2022-12-29	05:40:00	2
2447	mfuentes	2022-12-29	05:45:00	1
2448	mfuentes	2022-12-29	06:44:00	2
2449	mfuentes	2022-12-29	07:05:00	1
2450	mfuentes	2022-12-29	07:45:00	2
2451	mfuentes	2023-01-22	18:38:00	1
2452	mfuentes	2023-01-22	19:06:00	2
2453	mfuentes	2023-01-24	05:53:00	1
2454	mfuentes	2023-01-24	06:40:00	2
2455	mfuentes	2023-01-25	01:50:00	1
2456	mfuentes	2023-01-25	02:14:00	2
2457	mfuentes	2023-01-25	02:38:00	1
2458	mfuentes	2023-01-25	03:25:00	2
2459	mfuentes	2023-01-25	03:38:00	1
2460	mfuentes	2023-01-25	04:12:00	2
2461	mfuentes	2023-02-07	20:06:00	1
2462	mfuentes	2023-02-07	20:27:00	2
2463	mfuentes	2023-02-07	20:46:00	1
2464	mfuentes	2023-02-07	21:19:00	2
2465	mfuentes	2023-02-07	21:23:00	1
2466	mfuentes	2023-02-07	21:56:00	2
2467	mfuentes	2023-02-11	17:02:00	1
2468	mfuentes	2023-02-11	17:56:00	2
2469	mfuentes	2023-02-11	18:20:00	1
2470	mfuentes	2023-02-11	18:57:00	2
2471	mfuentes	2023-02-11	19:14:00	1
2472	mfuentes	2023-02-11	20:08:00	2
2473	mfuentes	2023-02-12	11:29:00	1
2474	mfuentes	2023-02-12	12:02:00	2
2475	mfuentes	2023-02-12	12:14:00	1
2476	mfuentes	2023-02-12	13:04:00	2
2477	mfuentes	2023-02-12	13:17:00	1
2478	mfuentes	2023-02-12	13:55:00	2
2479	mfuentes	2023-03-02	11:13:00	1
2480	mfuentes	2023-03-02	11:53:00	2
2481	mfuentes	2023-03-02	12:00:00	1
2482	mfuentes	2023-03-02	12:42:00	2
2483	mfuentes	2023-03-06	04:52:00	1
2484	mfuentes	2023-03-06	05:42:00	2
2485	mfuentes	2023-03-06	05:54:00	1
2486	mfuentes	2023-03-06	06:15:00	2
2487	mfuentes	2023-03-06	06:35:00	1
2488	mfuentes	2023-03-06	07:11:00	2
2489	mfuentes	2023-03-12	17:28:00	1
2490	mfuentes	2023-03-12	18:23:00	2
2491	mfuentes	2023-03-12	18:36:00	1
2492	mfuentes	2023-03-12	19:05:00	2
2493	mfuentes	2023-03-23	06:53:00	1
2494	mfuentes	2023-03-23	07:36:00	2
2495	mfuentes	2023-03-26	17:45:00	1
2496	mfuentes	2023-03-26	18:11:00	2
2497	mfuentes	2023-03-26	18:39:00	1
2498	mfuentes	2023-03-26	19:36:00	2
2499	mfuentes	2023-03-26	19:51:00	1
2500	mfuentes	2023-03-26	20:36:00	2
2501	mfuentes	2023-03-28	10:16:00	1
2502	mfuentes	2023-03-28	11:06:00	2
2503	mfuentes	2023-03-28	11:25:00	1
2504	mfuentes	2023-03-28	12:01:00	2
2505	mfuentes	2023-04-05	18:30:00	1
2506	mfuentes	2023-04-05	19:24:00	2
2507	mfuentes	2023-04-05	19:31:00	1
2508	mfuentes	2023-04-05	19:55:00	2
2509	mfuentes	2023-04-05	20:16:00	1
2510	mfuentes	2023-04-05	20:54:00	2
2511	mfuentes	2023-04-11	02:38:00	1
2512	mfuentes	2023-04-11	03:18:00	2
2513	mfuentes	2023-04-11	03:32:00	1
2514	mfuentes	2023-04-11	04:25:00	2
2515	mfuentes	2023-04-11	04:29:00	1
2516	mfuentes	2023-04-11	04:59:00	2
2517	mfuentes	2023-04-26	06:57:00	1
2518	mfuentes	2023-04-26	07:50:00	2
2519	mfuentes	2023-04-26	08:05:00	1
2520	mfuentes	2023-04-26	08:58:00	2
2521	mfuentes	2023-04-26	09:03:00	1
2522	mfuentes	2023-04-26	09:38:00	2
2523	mfuentes	2023-04-28	01:00:00	1
2524	mfuentes	2023-04-28	01:59:00	2
2525	mfuentes	2023-04-28	02:22:00	1
2526	mfuentes	2023-04-28	03:07:00	2
2527	mfuentes	2023-04-30	16:52:00	1
2528	mfuentes	2023-04-30	17:35:00	2
2529	mfuentes	2023-04-30	17:43:00	1
2530	mfuentes	2023-04-30	18:08:00	2
2531	mfuentes	2023-05-04	19:26:00	1
2532	mfuentes	2023-05-04	19:58:00	2
2533	mfuentes	2023-05-05	00:26:00	1
2534	mfuentes	2023-05-05	00:53:00	2
2535	mfuentes	2023-05-05	00:55:00	1
2536	mfuentes	2023-05-05	01:36:00	2
2537	mfuentes	2023-05-19	18:35:00	1
2538	mfuentes	2023-05-19	19:32:00	2
2539	mfuentes	2023-05-19	19:45:00	1
2540	mfuentes	2023-05-19	20:05:00	2
2541	mfuentes	2023-05-19	20:15:00	1
2542	mfuentes	2023-05-19	20:50:00	2
2543	mfuentes	2023-06-01	12:16:00	1
2544	mfuentes	2023-06-01	13:14:00	2
2545	mfuentes	2023-06-01	13:26:00	1
2546	mfuentes	2023-06-01	13:47:00	2
2547	mfuentes	2023-06-24	18:00:00	1
2548	mfuentes	2023-06-24	18:21:00	2
2549	mfuentes	2023-06-24	18:26:00	1
2550	mfuentes	2023-06-24	19:24:00	2
2551	mfuentes	2023-06-26	15:55:00	1
2552	mfuentes	2023-06-26	16:28:00	2
2553	mfuentes	2023-07-22	17:07:00	1
2554	mfuentes	2023-07-22	18:06:00	2
2555	mfuentes	2023-07-23	14:53:00	1
2556	mfuentes	2023-07-23	15:13:00	2
2557	mfuentes	2023-07-23	15:15:00	1
2558	mfuentes	2023-07-23	15:49:00	2
2559	mfuentes	2023-07-25	15:12:00	1
2560	mfuentes	2023-07-25	15:41:00	2
2561	mfuentes	2023-07-25	16:02:00	1
2562	mfuentes	2023-07-25	16:43:00	2
2563	mfuentes	2023-07-26	06:56:00	1
2564	mfuentes	2023-07-26	07:55:00	2
2565	mfuentes	2023-07-28	18:25:00	1
2566	mfuentes	2023-07-28	19:04:00	2
2567	mfuentes	2023-08-01	10:48:00	1
2568	mfuentes	2023-08-01	11:12:00	2
2569	mfuentes	2023-08-01	11:38:00	1
2570	mfuentes	2023-08-01	12:08:00	2
2571	mfuentes	2023-08-01	12:34:00	1
2572	mfuentes	2023-08-01	13:16:00	2
2573	mfuentes	2023-08-05	05:02:00	1
2574	mfuentes	2023-08-05	05:44:00	2
2575	mfuentes	2023-08-06	15:32:00	1
2576	mfuentes	2023-08-06	16:29:00	2
2577	mfuentes	2023-08-06	16:48:00	1
2578	mfuentes	2023-08-06	17:46:00	2
2579	mfuentes	2023-08-16	01:53:00	1
2580	mfuentes	2023-08-16	02:34:00	2
2581	mfuentes	2023-08-16	03:02:00	1
2582	mfuentes	2023-08-16	03:45:00	2
2583	mfuentes	2023-08-21	14:15:00	1
2584	mfuentes	2023-08-21	15:08:00	2
2585	mfuentes	2023-08-21	15:19:00	1
2586	mfuentes	2023-08-21	16:15:00	2
2587	mfuentes	2023-08-30	14:38:00	1
2588	mfuentes	2023-08-30	15:29:00	2
2589	mfuentes	2023-08-30	15:49:00	1
2590	mfuentes	2023-08-30	16:40:00	2
2591	abowers	2022-01-01	08:07:00	1
2592	abowers	2022-01-01	08:30:00	2
2593	abowers	2022-01-01	08:48:00	1
2594	abowers	2022-01-01	09:08:00	2
2595	abowers	2022-01-01	09:33:00	1
2596	abowers	2022-01-01	10:12:00	2
2597	abowers	2022-01-02	14:58:00	1
2598	abowers	2022-01-02	15:19:00	2
2599	abowers	2022-01-03	11:25:00	1
2600	abowers	2022-01-03	11:46:00	2
2601	abowers	2022-01-03	12:13:00	1
2602	abowers	2022-01-03	12:38:00	2
2603	abowers	2022-01-03	12:39:00	1
2604	abowers	2022-01-03	13:18:00	2
2605	abowers	2022-01-04	04:52:00	1
2606	abowers	2022-01-04	05:39:00	2
2607	abowers	2022-01-04	05:49:00	1
2608	abowers	2022-01-04	06:09:00	2
2609	abowers	2022-01-15	08:27:00	1
2610	abowers	2022-01-15	08:47:00	2
2611	abowers	2022-01-15	08:55:00	1
2612	abowers	2022-01-15	09:16:00	2
2613	abowers	2022-01-18	18:32:00	1
2614	abowers	2022-01-18	19:18:00	2
2615	abowers	2022-01-18	19:32:00	1
2616	abowers	2022-01-18	20:03:00	2
2617	abowers	2022-01-18	20:19:00	1
2618	abowers	2022-01-18	20:45:00	2
2619	abowers	2022-01-23	19:30:00	1
2620	abowers	2022-01-23	19:54:00	2
2621	abowers	2022-01-23	20:10:00	1
2622	abowers	2022-01-23	20:57:00	2
2623	abowers	2022-01-26	19:14:00	1
2624	abowers	2022-01-26	19:34:00	2
2625	abowers	2022-01-26	20:03:00	1
2626	abowers	2022-01-26	20:47:00	2
2627	abowers	2022-01-29	09:28:00	1
2628	abowers	2022-01-29	09:49:00	2
2629	abowers	2022-01-29	09:57:00	1
2630	abowers	2022-01-29	10:31:00	2
2631	abowers	2022-01-29	10:58:00	1
2632	abowers	2022-01-29	11:45:00	2
2633	abowers	2022-02-12	04:06:00	1
2634	abowers	2022-02-12	04:37:00	2
2635	abowers	2022-02-12	04:45:00	1
2636	abowers	2022-02-12	05:40:00	2
2637	abowers	2022-02-12	06:04:00	1
2638	abowers	2022-02-12	06:32:00	2
2639	abowers	2022-02-13	08:05:00	1
2640	abowers	2022-02-13	08:52:00	2
2641	abowers	2022-02-13	09:05:00	1
2642	abowers	2022-02-13	09:49:00	2
2643	abowers	2022-02-13	09:52:00	1
2644	abowers	2022-02-13	10:43:00	2
2645	abowers	2022-02-17	07:43:00	1
2646	abowers	2022-02-17	08:33:00	2
2647	abowers	2022-02-17	08:51:00	1
2648	abowers	2022-02-17	09:16:00	2
2649	abowers	2022-02-18	16:36:00	1
2650	abowers	2022-02-18	17:18:00	2
2651	abowers	2022-02-18	17:42:00	1
2652	abowers	2022-02-18	18:18:00	2
2653	abowers	2022-02-18	18:31:00	1
2654	abowers	2022-02-18	19:29:00	2
2655	abowers	2022-02-23	00:57:00	1
2656	abowers	2022-02-23	01:17:00	2
2657	abowers	2022-02-26	02:56:00	1
2658	abowers	2022-02-26	03:44:00	2
2659	abowers	2022-03-04	01:14:00	1
2660	abowers	2022-03-04	01:43:00	2
2661	abowers	2022-03-04	01:54:00	1
2662	abowers	2022-03-04	02:48:00	2
2663	abowers	2022-03-04	02:50:00	1
2664	abowers	2022-03-04	03:17:00	2
2665	abowers	2022-03-07	00:31:00	1
2666	abowers	2022-03-07	01:29:00	2
2667	abowers	2022-03-07	01:38:00	1
2668	abowers	2022-03-07	02:01:00	2
2669	abowers	2022-03-07	02:16:00	1
2670	abowers	2022-03-07	03:02:00	2
2671	abowers	2022-03-08	08:56:00	1
2672	abowers	2022-03-08	09:41:00	2
2673	abowers	2022-03-08	09:56:00	1
2674	abowers	2022-03-08	10:38:00	2
2675	abowers	2022-03-08	10:43:00	1
2676	abowers	2022-03-08	11:24:00	2
2677	abowers	2022-03-13	04:09:00	1
2678	abowers	2022-03-13	04:46:00	2
2679	abowers	2022-03-14	12:35:00	1
2680	abowers	2022-03-14	13:24:00	2
2681	abowers	2022-03-14	13:53:00	1
2682	abowers	2022-03-14	14:41:00	2
2683	abowers	2022-03-15	19:13:00	1
2684	abowers	2022-03-15	19:38:00	2
2685	abowers	2022-03-15	19:42:00	1
2686	abowers	2022-03-15	20:18:00	2
2687	abowers	2022-03-15	20:38:00	1
2688	abowers	2022-03-15	21:09:00	2
2689	abowers	2022-03-16	10:24:00	1
2690	abowers	2022-03-16	10:59:00	2
2691	abowers	2022-03-21	18:12:00	1
2692	abowers	2022-03-21	18:52:00	2
2693	abowers	2022-03-21	19:18:00	1
2694	abowers	2022-03-21	20:04:00	2
2695	abowers	2022-03-22	16:47:00	1
2696	abowers	2022-03-22	17:19:00	2
2697	abowers	2022-03-22	17:29:00	1
2698	abowers	2022-03-22	18:08:00	2
2699	abowers	2022-03-22	18:25:00	1
2700	abowers	2022-03-22	19:15:00	2
2701	abowers	2022-03-23	10:53:00	1
2702	abowers	2022-03-23	11:42:00	2
2703	abowers	2022-03-23	11:55:00	1
2704	abowers	2022-03-23	12:22:00	2
2705	abowers	2022-04-06	14:08:00	1
2706	abowers	2022-04-06	15:06:00	2
2707	abowers	2022-04-06	15:31:00	1
2708	abowers	2022-04-06	16:00:00	2
2709	abowers	2022-04-06	16:09:00	1
2710	abowers	2022-04-06	17:04:00	2
2711	abowers	2022-04-12	01:46:00	1
2712	abowers	2022-04-12	02:22:00	2
2713	abowers	2022-04-28	14:21:00	1
2714	abowers	2022-04-28	14:42:00	2
2715	abowers	2022-04-28	14:44:00	1
2716	abowers	2022-04-28	15:04:00	2
2717	abowers	2022-05-04	08:00:00	1
2718	abowers	2022-05-04	08:47:00	2
2719	abowers	2022-05-04	09:08:00	1
2720	abowers	2022-05-04	09:41:00	2
2721	abowers	2022-05-04	09:59:00	1
2722	abowers	2022-05-04	10:44:00	2
2723	abowers	2022-05-14	11:53:00	1
2724	abowers	2022-05-14	12:25:00	2
2725	abowers	2022-05-14	12:34:00	1
2726	abowers	2022-05-14	13:05:00	2
2727	abowers	2022-05-14	13:24:00	1
2728	abowers	2022-05-14	14:01:00	2
2729	abowers	2022-05-16	00:44:00	1
2730	abowers	2022-05-16	01:20:00	2
2731	abowers	2022-05-16	01:32:00	1
2732	abowers	2022-05-16	02:26:00	2
2733	abowers	2022-05-19	07:45:00	1
2734	abowers	2022-05-19	08:34:00	2
2735	abowers	2022-05-19	09:00:00	1
2736	abowers	2022-05-19	09:51:00	2
2737	abowers	2022-05-19	09:57:00	1
2738	abowers	2022-05-19	10:56:00	2
2739	abowers	2022-05-31	01:09:00	1
2740	abowers	2022-05-31	01:49:00	2
2741	abowers	2022-05-31	01:58:00	1
2742	abowers	2022-05-31	02:55:00	2
2743	abowers	2022-05-31	03:03:00	1
2744	abowers	2022-05-31	03:55:00	2
2745	abowers	2022-06-03	04:01:00	1
2746	abowers	2022-06-03	04:43:00	2
2747	abowers	2022-06-03	04:45:00	1
2748	abowers	2022-06-03	05:35:00	2
2749	abowers	2022-06-03	05:45:00	1
2750	abowers	2022-06-03	06:26:00	2
2751	abowers	2022-06-08	18:28:00	1
2752	abowers	2022-06-08	19:07:00	2
2753	abowers	2022-06-13	18:41:00	1
2754	abowers	2022-06-13	19:13:00	2
2755	abowers	2022-06-15	13:58:00	1
2756	abowers	2022-06-15	14:54:00	2
2757	abowers	2022-06-15	15:18:00	1
2758	abowers	2022-06-15	16:01:00	2
2759	abowers	2022-06-17	14:32:00	1
2760	abowers	2022-06-17	15:23:00	2
2761	abowers	2022-06-17	15:33:00	1
2762	abowers	2022-06-17	16:27:00	2
2763	abowers	2022-06-23	07:49:00	1
2764	abowers	2022-06-23	08:15:00	2
2765	abowers	2022-06-23	08:32:00	1
2766	abowers	2022-06-23	09:17:00	2
2767	abowers	2022-07-01	07:56:00	1
2768	abowers	2022-07-01	08:37:00	2
2769	abowers	2022-07-04	15:03:00	1
2770	abowers	2022-07-04	15:54:00	2
2771	abowers	2022-07-04	16:15:00	1
2772	abowers	2022-07-04	17:09:00	2
2773	abowers	2022-07-21	08:25:00	1
2774	abowers	2022-07-21	09:24:00	2
2775	abowers	2022-07-21	09:36:00	1
2776	abowers	2022-07-21	10:23:00	2
2777	abowers	2022-07-21	10:42:00	1
2778	abowers	2022-07-21	11:18:00	2
2779	abowers	2022-07-27	06:59:00	1
2780	abowers	2022-07-27	07:34:00	2
2781	abowers	2022-08-05	12:57:00	1
2782	abowers	2022-08-05	13:51:00	2
2783	abowers	2022-08-05	14:12:00	1
2784	abowers	2022-08-05	14:51:00	2
2785	abowers	2022-08-05	15:19:00	1
2786	abowers	2022-08-05	15:40:00	2
2787	abowers	2022-08-13	03:41:00	1
2788	abowers	2022-08-13	04:31:00	2
2789	abowers	2022-08-13	04:42:00	1
2790	abowers	2022-08-13	05:08:00	2
2791	abowers	2022-08-13	05:23:00	1
2792	abowers	2022-08-13	05:59:00	2
2793	abowers	2022-08-21	10:59:00	1
2794	abowers	2022-08-21	11:49:00	2
2795	abowers	2022-08-29	00:22:00	1
2796	abowers	2022-08-29	01:09:00	2
2797	abowers	2022-08-29	01:19:00	1
2798	abowers	2022-08-29	02:14:00	2
2799	abowers	2022-08-29	02:18:00	1
2800	abowers	2022-08-29	02:52:00	2
2801	abowers	2022-09-02	16:31:00	1
2802	abowers	2022-09-02	17:27:00	2
2803	abowers	2022-09-02	17:43:00	1
2804	abowers	2022-09-02	18:21:00	2
2805	abowers	2022-09-06	13:38:00	1
2806	abowers	2022-09-06	14:09:00	2
2807	abowers	2022-09-06	14:27:00	1
2808	abowers	2022-09-06	14:50:00	2
2809	abowers	2022-09-06	15:14:00	1
2810	abowers	2022-09-06	15:45:00	2
2811	abowers	2022-09-08	18:05:00	1
2812	abowers	2022-09-08	18:59:00	2
2813	abowers	2022-09-08	19:13:00	1
2814	abowers	2022-09-08	19:53:00	2
2815	abowers	2022-09-08	20:18:00	1
2816	abowers	2022-09-08	21:05:00	2
2817	abowers	2022-09-10	04:51:00	1
2818	abowers	2022-09-10	05:13:00	2
2819	abowers	2022-09-10	05:34:00	1
2820	abowers	2022-09-10	06:26:00	2
2821	abowers	2022-09-12	05:52:00	1
2822	abowers	2022-09-12	06:12:00	2
2823	abowers	2022-09-12	06:22:00	1
2824	abowers	2022-09-12	06:52:00	2
2825	abowers	2022-09-12	07:17:00	1
2826	abowers	2022-09-12	07:41:00	2
2827	abowers	2022-09-14	18:06:00	1
2828	abowers	2022-09-14	18:44:00	2
2829	abowers	2022-09-14	18:52:00	1
2830	abowers	2022-09-14	19:12:00	2
2831	abowers	2022-09-14	19:28:00	1
2832	abowers	2022-09-14	20:15:00	2
2833	abowers	2022-09-18	11:39:00	1
2834	abowers	2022-09-18	12:24:00	2
2835	abowers	2022-09-18	12:51:00	1
2836	abowers	2022-09-18	13:40:00	2
2837	abowers	2022-09-18	14:03:00	1
2838	abowers	2022-09-18	14:42:00	2
2839	abowers	2022-09-21	10:25:00	1
2840	abowers	2022-09-21	11:12:00	2
2841	abowers	2022-09-23	02:52:00	1
2842	abowers	2022-09-23	03:31:00	2
2843	abowers	2022-09-23	03:56:00	1
2844	abowers	2022-09-23	04:18:00	2
2845	abowers	2022-09-28	10:39:00	1
2846	abowers	2022-09-28	10:59:00	2
2847	abowers	2022-10-01	09:19:00	1
2848	abowers	2022-10-01	09:45:00	2
2849	abowers	2022-10-02	18:24:00	1
2850	abowers	2022-10-02	19:09:00	2
2851	abowers	2022-10-07	20:05:00	1
2852	abowers	2022-10-07	21:03:00	2
2853	abowers	2022-10-07	21:25:00	1
